,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
702,-603.9543,64.9558,-11.016629,11.27066,3.2863896,-10.047324,-17.540329,-12.67361,-14.897839,0.390019,-9.719953,-5.06162,-1.6118339,-8.594939,-4.0650363,1.2258835,-11.267567,1.5959234,-8.776337,-2.4522855,-9.786206,-1.669649,-4.984062,-2.9953694,-4.150446,4.0690846,-3.7515416,4.0598435,-1.1056613,1.2610534,1.5311916,9.58995,6.4168916,11.421139,10.873109,8.007569,5.6105475,5.997454,7.494997,9.183599,fear
232,-400.8116,38.829964,-5.604648,6.8944945,-2.2198238,1.7001208,-4.313047,-3.7464771,-7.658613,-0.15909919,-4.6477137,-3.7994823,-3.0515327,-3.2910597,-5.9604564,-0.4236873,-7.2563047,1.8281207,-1.6739191,1.5690982,0.23448484,4.3200474,0.69920033,7.893346,4.3936753,7.181134,1.6883588,4.9983487,2.1743758,4.996597,3.4236498,4.5145144,3.742527,5.6100144,3.8628736,3.9090385,3.2493918,4.4496336,1.9682171,1.9116727,happy
785,-465.05945,30.98277,-29.424936,-6.739842,-11.257703,-9.815813,-10.054006,-7.576743,-21.212526,2.876909,-3.6690412,-9.74772,-3.6660662,-1.1887883,-5.2667537,2.4526737,1.6916132,9.865958,7.625748,8.849479,4.9819283,6.1723685,-7.5010324,3.495012,-4.0564213,-0.33737254,-3.0279539,-0.957273,-5.2452817,2.0366075,-1.9549211,0.7883293,-5.215916,2.1432788,-0.79184616,2.4698055,0.08357642,1.5524426,-1.2101785,-0.008171449,fear
632,-322.5026,53.170856,-21.130339,3.9055672,-3.394097,-9.820726,-14.753251,-3.6119735,-6.9121914,-3.0351915,-1.6752144,2.5228376,-2.8071253,2.110758,-7.767334,2.9741442,-4.190028,0.22959232,0.3482052,9.072334,0.83802295,4.6985826,-0.35474634,8.436491,-1.4859811,5.447465,0.582807,4.4876432,0.25042212,3.5669692,-0.12762716,4.1501455,0.56533056,4.237809,0.983701,4.2678537,1.2919071,3.96084,1.0761588,2.6604373,angry
845,-317.60028,17.09134,-57.123856,-22.79609,-17.279179,-21.56199,-20.94823,2.0579033,-1.8725268,27.406214,5.1628723,1.4831955,1.9502509,-7.919568,-5.853503,1.2794085,-2.6436126,4.992415,-3.5992532,5.6832466,10.762185,-1.3000035,-7.5242615,1.6523308,-4.2018914,1.5719513,1.6679147,5.000748,-3.581273,7.391693,4.589615,-2.8739307,-3.388835,5.413716,1.5930325,6.71641,1.4648368,2.1703467,3.4336855,3.052114,fear
256,-467.3666,46.05356,-6.636614,7.7421517,-2.7565687,6.5415707,-7.5977206,-7.237326,-10.600567,1.1348953,-3.787019,-5.798097,-1.4154416,-2.9906046,-6.1461053,0.67406,-11.709183,0.6888548,-6.1248374,-1.1628749,-1.1596488,4.614052,2.6392708,7.4414062,2.1562836,7.344014,1.2163396,6.435515,4.117614,4.446482,3.2993586,5.9831204,4.1757374,6.19841,1.6606426,3.3990567,1.510582,2.7282152,2.1472456,3.6606524,happy
41,-712.4116,68.02423,4.6137433,11.4803,-2.453332,-2.9197602,-4.3844934,-14.141985,-8.524868,-0.8883916,-4.332437,-4.394375,-10.013294,4.158659,-5.397378,-6.8904557,-6.569238,-0.9849176,-5.759539,-5.098063,-6.346427,-2.1798975,-10.922354,-2.1170583,-5.8802714,-3.0577285,-6.0011883,-0.2277107,-6.2584286,0.28922558,-5.915843,-1.2655325,-4.3521643,0.85488003,-1.8473452,3.8376093,3.1030898,7.056123,6.508369,9.044146,neutral
660,-301.06824,13.743363,-21.789627,-7.1243596,-22.830696,-2.7948802,-16.914541,-4.959049,-12.585101,-4.565787,-2.6929986,-3.9652617,-8.985769,-4.1479626,-13.654201,-7.158807,-9.0932665,6.5302153,7.3897557,14.946145,10.123616,7.0531254,-0.25066298,0.9899778,-0.84944,5.095575,-3.0064385,2.5905406,-1.7778255,4.179912,-3.561842,-0.8652748,-3.1006787,5.523138,3.3672597,5.140425,2.963075,5.3487396,-0.8863409,-0.63529485,angry
457,-633.7973,53.258236,-9.739697,7.724768,-7.942775,-6.7702146,-16.193573,-14.399136,-11.879976,-1.6749482,-12.898155,-2.9951248,-11.227676,0.66710746,-7.4578815,-7.2192554,-3.9956615,-2.0273256,-8.755748,-0.87786496,-3.6859396,-1.3678144,-1.2291715,7.1138053,5.2867317,4.793425,4.187029,2.320427,-1.4116517,0.40816864,-3.004571,3.2588007,-0.92553926,-0.43629223,-4.0883584,0.4227047,-3.7921054,-1.3883908,-3.5359743,0.48014057,sad
183,-557.52563,45.212776,-10.962841,8.621688,-2.7510674,-9.569228,-15.313887,-10.580901,-10.706796,2.378226,-11.034444,-5.363495,-4.078257,-4.7232437,-7.1930537,-2.6860209,-7.3200817,-4.7786694,-6.023785,-5.253976,-5.1725173,-4.8480954,-5.577598,-1.7847505,-6.8891363,2.2515497,1.3825699,6.422535,4.113318,4.3187547,-1.1140467,1.3787212,-0.28146684,2.750161,2.5906065,4.4619904,2.5762901,0.620775,-0.7670884,-0.4275015,happy
138,-588.99805,77.13018,4.2111216,20.726633,0.29794067,13.668439,-5.6148586,-3.534036,-8.691385,-3.099567,1.5068148,-8.64492,-3.5043252,2.0075,-5.360431,1.9681389,-5.4416184,3.6158714,-1.132019,-0.37712312,-4.9938054,0.3105628,-5.900492,-2.2914383,-4.410735,0.10526361,-2.8658764,3.9976828,-2.8399742,3.2793574,0.28789464,2.3810098,1.2059481,4.220801,3.0941198,6.0086565,1.589568,2.761787,1.074295,5.183763,happy
587,-417.9866,51.203655,-11.834745,2.8619862,-4.429824,-6.289292,0.27419168,-2.6701548,-9.275648,2.7850628,-6.880682,1.7135566,-5.3641634,-3.5340455,-1.7950239,-4.7202163,-7.0171475,4.788424,-1.4566977,5.564759,1.8797747,1.819966,-2.889301,5.779931,0.08263734,7.049653,2.2084942,7.3701186,4.486147,5.2553935,4.998138,6.5232124,2.8328543,5.4691405,2.494724,5.061466,3.669223,4.88748,2.8817375,3.2074988,angry
723,-527.5008,34.178776,-18.534647,3.286505,-8.406313,-8.447388,-10.850626,-17.773,-12.192568,-1.7330673,-11.304207,-5.653065,-10.936023,1.6732044,-10.370827,-1.2971014,-4.844266,-3.0682223,0.78082407,13.352089,8.439625,15.25712,3.261901,3.9519773,-4.6425343,1.7295036,-1.2910535,1.4346837,-4.102668,-2.5807533,-3.1939578,0.5594939,-3.176373,-3.3897915,-3.7075853,0.1410268,-1.865894,-0.12871104,-1.0639217,2.3903499,fear
271,-518.1769,57.68939,-29.43367,11.230359,-1.0626811,-12.445839,-6.9594097,-14.089324,-7.587354,-2.3046215,-13.616193,-5.363043,-8.913734,1.1201884,-4.3936315,-2.9067218,-3.738278,1.4137735,-3.57037,5.2372684,1.6677338,2.8292165,3.4682863,11.777311,7.2541184,10.044636,4.675934,6.5408616,2.4946408,6.6917906,1.6868217,6.978768,4.0690465,6.6592073,3.688957,2.3549967,1.4364785,2.4053319,0.8076352,3.2104063,happy
94,-592.8778,70.44283,-6.6503825,8.929132,13.630812,-6.894304,-4.5141044,-4.4199443,-14.152278,-3.5945714,-1.7873769,-3.6456528,-4.5168056,0.3083264,-7.943296,2.5463057,-8.999396,-2.4648468,-5.9451947,-2.437454,-9.112688,-0.6207434,-6.314949,-2.347015,-6.720672,-0.3599909,-5.737669,-0.5146725,-1.9900545,-1.5602832,-4.9873924,-1.2473911,-4.420522,-1.1552929,-3.8947966,0.21005675,-2.3004699,0.30361685,-1.6232358,1.576898,neutral
851,-398.85263,34.082474,-32.892803,-7.7160153,-10.667749,-9.846612,-11.01352,-14.360897,-18.954224,2.5641418,-11.957833,1.1883353,3.4744227,17.188837,17.175047,13.216873,2.5838304,6.7719173,-3.0291963,2.2160296,-0.34525716,2.95423,-2.460891,2.420558,-4.673944,3.5896082,1.364645,5.287569,4.2551613,9.219862,3.0016606,3.8651733,4.065161,5.0205812,2.087981,4.280662,0.30156055,-0.8433343,-0.8533509,4.000594,fear
212,-455.47696,65.356026,-21.096836,15.588531,3.3280518,-12.177134,-6.465276,-4.4926558,-19.14336,0.44702008,-6.4328594,-9.471576,-1.9224602,-3.5315068,-7.0888214,-2.7564301,-7.8524604,-3.382119,-5.2733135,-4.1709065,-7.955475,-0.3951164,-6.7330503,-5.978766,-4.5747647,-3.6296127,-6.595775,-0.7770976,-1.7633449,1.0088124,-1.8533698,0.9059619,-0.81472886,0.76561534,-0.34383684,1.0273043,-1.5241282,-1.4806595,-2.1009026,0.3958624,happy
553,-532.92267,49.127586,-20.068857,5.9526615,-14.974169,-5.9405093,-8.0887575,-12.591367,-8.667572,-1.3006009,-7.9461184,-0.92248183,-11.40322,3.4366262,-8.365603,-2.3671122,-5.159991,-5.6224194,-8.90191,-0.9910119,-3.6258383,-2.0360346,-2.1085088,1.0645478,0.037720792,1.917788,2.6519177,4.9012265,4.5752897,6.514224,-0.041197717,2.2235878,-1.2055526,2.9037685,1.7347353,3.0437682,-1.53275,0.15101165,0.50595677,0.8561842,angry
229,-436.77066,24.011288,-37.815784,3.3707032,-18.502466,-17.487295,-8.5583935,-16.869923,-4.7397313,-6.3207617,-11.89708,3.7347412,-12.457117,5.94211,-0.8649028,8.142498,8.0368805,11.982123,3.3610857,8.677536,1.1083423,1.9855428,-1.3032817,1.0630935,-2.8160298,1.2810721,-3.1912737,0.9885901,-1.3419508,3.4701593,-2.349578,1.4668716,-1.6524533,5.0509977,0.72991484,1.5540007,-0.7429467,2.0754116,0.06952242,0.8197833,happy
216,-535.5741,64.02874,-14.342269,8.303693,0.8799596,-1.2929784,-14.009324,-6.515021,-17.839552,-7.6944184,1.7744282,-7.722228,-2.9024956,-1.193099,-8.705548,1.5692887,-9.4182205,-5.3834968,-3.6567287,-4.3694215,-7.986567,-3.9436233,-4.7791386,-4.4930553,-3.3040504,1.6164781,-5.611505,1.309126,-1.5384074,-2.4647048,-1.6322205,2.1493196,0.71649027,1.858886,-0.54633385,4.844094,4.5984035,6.1394196,2.0169766,0.007954415,happy
403,-651.88226,50.075413,-14.172664,10.943454,-4.2664404,-15.793574,-14.026549,-17.594585,-14.861304,-2.7188187,-11.75449,0.6460683,-7.33648,-4.786605,-3.5497823,-4.924193,-6.375547,-2.859293,-4.3779955,-6.2105393,-4.836474,0.010662106,-2.5098846,5.2014217,3.7148352,4.108814,3.4287772,1.0358348,1.0953462,4.052239,3.640315,4.761285,0.9973375,0.8195509,1.37077,4.407196,2.609211,1.3946775,-3.1557033,0.036401924,sad
45,-641.7986,50.53272,-2.5640986,4.52873,3.041895,-3.520146,-12.243061,-6.8416195,-14.026656,0.1468904,-5.9621167,-5.409177,-5.320497,-0.68269515,-1.8051288,-6.075924,-3.8998806,-2.751981,-6.304558,-3.2850392,-7.9318204,-1.4600759,-7.7804093,-1.5631957,-6.6444435,-0.76646197,-3.1759713,3.2848823,-0.15654863,5.286142,-0.25288206,2.2809796,-0.073594056,4.347787,3.3047845,4.972751,0.4348729,4.204256,0.51713073,6.1143036,neutral
386,-503.04132,67.14283,-19.550444,-0.013703042,-4.138325,-5.9790344,-21.088205,-15.752147,-18.878078,-18.8424,-6.7409267,-8.10109,-13.038135,-5.2574143,-8.500412,-2.5519648,-6.475603,-3.7802904,-1.6714416,-2.0914347,-4.1367555,0.88957506,-3.365596,-0.4208977,-4.9967995,1.4468821,-1.3883402,0.37326938,0.90544426,2.1444492,0.16978335,4.332653,0.45588532,6.3919597,4.517473,4.226868,0.7990134,2.0829237,-3.0749283,1.4242395,sad
453,-612.2727,47.450172,-6.0077157,0.45987722,-1.7806466,-0.9429817,-14.932375,-12.407887,-19.239117,0.04684819,-7.5107665,-9.867011,-4.080756,-3.782094,-2.5437794,-4.5230765,-8.404282,0.5581054,-7.630633,-2.8712454,-8.926168,-1.3405783,-8.28418,-1.3157024,-8.338058,-1.7029365,-7.529017,2.2333488,-0.7758765,8.773336,8.478895,11.272194,9.046114,12.671,9.056927,9.45111,4.751798,4.5778937,-2.0694184,0.7630453,sad
856,-412.90253,35.69048,-11.206295,8.984234,1.9392848,6.8182735,-5.5635595,0.40319484,-7.7968783,1.5491668,0.98365337,-1.7328728,0.95914036,2.855662,-3.3017135,6.7348447,-5.2355614,6.540594,1.761525,4.9919577,4.4130206,8.143535,2.1535645,6.9971385,0.15814315,5.4660177,2.5952234,6.6247063,1.3273342,3.9575174,2.1627538,7.1201344,4.171296,6.6658916,2.26087,4.412067,3.7165518,4.81654,2.4656427,4.3206167,fear
792,-384.57697,49.307884,-22.096846,-2.0913506,-0.42074037,1.2291877,-14.952994,-15.12417,-21.430864,-6.7983627,-7.4778423,-9.163628,-9.347921,-4.781878,-5.6039753,4.2289577,-11.646479,-6.6154504,-3.5607212,-2.741696,-8.542226,-1.0848298,-0.23277672,4.7632527,4.1596355,9.589853,2.3573782,5.834159,2.485037,5.5202556,6.7120476,5.3474364,0.18490174,-0.49592808,-3.242474,2.475792,2.8959494,1.190263,-3.1770709,-1.8325169,fear
671,-474.66183,27.80615,-19.911757,1.6071248,-22.756233,-8.121821,-9.888364,-11.728401,-10.980915,-2.3061554,-11.201797,5.071694,-8.76254,-5.682816,-1.4334801,-6.533706,-4.351692,-2.771009,-10.029999,-1.3948896,-6.011167,0.25859538,-2.6252773,1.681215,2.5859184,8.991974,5.1387234,10.662858,5.0358453,6.7885075,1.2230421,0.5797612,-1.2351726,1.1686985,-0.68107766,1.7937726,-2.448454,-2.755973,-3.7462852,-0.7961085,angry
594,-379.51697,37.11902,-25.388073,10.524766,-11.006661,-9.5157795,-10.164021,-0.72335684,-15.756367,-2.6754265,-0.18290873,-9.312689,-0.60388064,-0.21819478,-10.213714,0.00041430155,-6.0580893,-2.5276954,0.8046245,3.119882,-0.52001005,6.4419994,-0.81223243,7.254959,2.7463555,6.6466155,0.15301862,7.4540772,2.4602036,5.0618076,1.5835124,1.313692,1.2245907,5.1221013,1.0603274,3.6406827,-0.46382064,1.3354466,0.018296737,1.0210065,angry
124,-625.83673,74.24438,-3.356438,17.27807,9.48749,0.70609516,-3.0272913,0.9496758,-8.687186,0.62780195,2.5447712,-1.1323024,-4.134114,1.9976441,-4.496121,2.4664817,-4.3669147,-1.5433148,0.34612036,0.39823115,-5.156312,1.3461179,-5.1623735,-2.069883,-1.9350785,1.7271619,-3.7528296,3.0048158,-3.3143592,1.8025883,-2.0720959,-1.1767563,-1.5029607,1.1959615,-0.27831426,2.1596658,-0.9493063,-2.2704694,0.77577263,0.390623,happy
117,-595.392,68.21553,-12.888601,3.6586025,2.0116556,-3.308082,-14.510697,-10.72296,-14.86908,0.060666848,-9.499905,-8.148728,-4.9438114,-5.006775,-3.7129354,-6.9307375,-7.346242,-1.0239966,-9.983924,-3.274749,-8.0045,-3.59542,-6.841522,2.3090973,-7.09497,2.1256146,-3.9104517,2.8930044,-3.5113857,4.16014,0.950499,4.7151284,2.5435538,7.1335526,4.643162,6.268369,4.951937,3.8107197,-0.32350218,5.233406,happy
304,-583.08075,77.72563,-6.098178,14.974217,9.867756,5.228996,7.2641587,-6.0254216,-11.089163,6.265733,1.2530994,0.5734325,3.87256,2.694205,-2.3692837,2.0813732,0.09152834,0.49901074,-2.601748,0.7979731,-4.6867957,2.7156417,-4.3847466,2.714047,-1.876727,3.7127283,-2.794648,2.896459,-4.6535635,-1.3286144,-2.8276117,0.42939857,-1.133517,1.6087807,-2.023179,-1.4772608,0.5815656,1.3383306,-1.6511374,-0.78313494,sad
312,-676.7332,73.18294,-6.9536676,18.387573,5.970909,0.070483156,-2.4268684,-7.379117,-13.810976,-4.446528,-3.494246,-0.4129311,-3.5238476,-2.3293633,-2.3488958,0.4369237,-5.8327546,-1.7219567,-3.1696625,1.217431,-8.977787,-0.360207,-2.4831562,-3.918738,-2.3913016,-0.53553843,-5.2318,-0.3745077,-4.337677,-0.45299459,-2.0571368,-1.5586495,-2.8701985,-1.2615354,-4.6140866,0.070853196,-2.1500025,-2.294217,-4.043801,-3.1549346,sad
105,-483.1822,55.732513,-17.526138,5.880232,1.9945538,-8.138615,-7.455786,-15.126397,-9.583265,-0.8815304,-8.397472,-4.137985,-5.149747,-5.2956376,-3.7567153,-3.4657936,-4.0678186,-2.874063,-3.4434204,-0.3391654,-7.155661,4.477103,-3.6603355,1.2231522,-0.8437122,2.532318,0.957836,6.410312,3.628964,4.28588,3.2809963,7.470376,3.4821012,5.5913386,-1.2243652,2.700498,-0.9052256,4.556313,2.539215,2.1766632,happy
648,-278.40146,27.420427,-25.70563,-0.36956087,-15.01588,-4.534671,-21.31445,-9.549242,-20.423141,-7.7668085,-5.40857,-6.710333,-9.351074,-2.846356,-6.949784,1.3337152,-8.481589,4.038201,2.9305549,3.6253185,-1.517998,4.3158255,-0.53119975,3.4576983,-1.0159032,0.32424986,-6.17199,0.31060186,-2.9041502,0.76643765,-3.2585075,-0.8796909,-2.0261729,0.91036177,-2.1765308,1.9585358,-0.023312557,2.9741173,-1.985162,-1.385333,angry
148,-655.7044,64.18635,6.5094123,18.261473,6.14575,1.531927,-2.3353298,-3.5034297,-6.4374843,0.92871463,0.05648734,-0.5551528,-4.1802645,0.2679638,-3.893871,3.7126462,-5.237829,0.23323072,1.0034515,2.719226,-4.065466,1.9907467,-3.9760554,1.3105173,-3.9319391,4.3636875,-3.1877663,1.8414425,-1.9118081,2.019891,-1.9475042,0.27428913,-0.7622782,0.1353329,0.27787173,0.84258676,-1.3433721,-2.458265,-2.2523468,-0.57813346,happy
326,-633.17554,78.71373,-1.2335054,19.832779,14.864175,0.6323746,5.4928174,-0.056484822,-4.4910216,6.6374884,-1.4840689,8.826467,-0.102886274,2.692382,0.58506954,0.88845927,-0.6061802,-0.535271,0.61035174,2.6895583,-2.9279158,3.0146043,-2.606209,2.600308,-3.76562,4.4265213,-4.5302105,5.0351777,-2.2021587,3.3821673,-0.13338837,1.5691993,-0.37769324,1.7279567,-1.0379416,2.3385057,-0.46188867,0.979386,-1.2391571,-0.75634974,sad
485,-594.67474,48.906597,-23.559511,11.062283,-6.4676714,-11.143453,-12.638923,-9.73365,-8.644066,1.560961,-10.588086,-2.7426658,-5.540255,-5.877355,-6.857889,-3.6930485,-9.481772,-4.0745535,-6.242691,-3.355092,0.9615106,0.81036896,-2.4904225,1.0861076,-6.298576,2.3709362,-0.19933671,7.417974,4.8582597,8.958742,4.5033455,9.997671,3.0016696,6.0828795,1.5780796,3.5944192,-0.3947894,0.007856653,1.0852022,4.465739,angry
360,-682.8521,71.39912,-1.2270381,19.856846,5.1984754,1.2053348,-0.27507466,-7.332619,-16.09618,-3.1644158,-4.404419,-1.5662863,-1.5669103,-3.5070643,-4.386956,3.4803677,-4.9727054,-4.036031,-3.1622727,0.81826943,-8.844165,-1.5346807,-3.2799792,-3.5392964,-3.1998315,-0.0586357,-5.8361993,-2.2114952,-3.3201509,0.37869114,-2.5136418,-1.5866027,-2.719234,-2.7283866,-5.060262,-1.8448656,-2.6667929,-1.9602134,-3.2792919,-3.045082,sad
801,-443.45914,46.99391,-28.354097,5.6374664,-4.941814,-14.941247,-13.489836,-18.217562,-13.784171,3.5395105,-11.825625,-8.66233,-1.5032827,-5.8168917,-4.7462964,0.17646945,-9.889372,1.4514202,1.6485019,7.9048605,10.086995,15.717918,1.203709,8.965887,-4.3933,4.3207393,0.9142521,4.274256,0.6838286,0.560082,-1.932508,0.30298868,-3.8185234,0.96501523,-1.6141073,0.117187664,-2.358425,-1.4267403,0.09234796,3.415414,fear
697,-544.574,40.907337,-31.744537,4.265559,-14.79326,-8.370819,-10.426021,-17.327705,-9.588687,-5.120092,-10.057802,-4.2789655,-8.576344,4.9969296,-9.355813,-3.633754,-5.003841,1.4495924,-0.10844269,9.890491,8.165421,9.816858,3.9215736,7.258635,1.0013661,0.057914298,0.35068175,1.2181818,-0.6947091,-0.47862348,-5.729962,0.13270275,-2.0327184,-0.9869844,-0.75840575,-0.7754306,-3.329056,0.39693847,-1.3476123,-0.41300032,fear
732,-601.9419,59.57778,3.7325761,12.773817,5.9913883,3.283637,-7.7136316,0.19283174,-8.823996,0.8084967,-1.5150543,-3.742738,2.8192887,-0.27853498,-5.3299246,1.6565225,-8.017616,0.45840502,-0.24038191,-0.105369665,-4.239334,1.3354632,-3.995157,0.2599096,-3.9655337,1.37861,-2.7149642,0.37915763,-1.9577849,1.3728087,-2.2993217,-1.8501425,-2.5299768,-0.19604982,-2.3913276,1.018884,-3.0478957,-2.2232175,-3.3190422,-0.85365087,fear
311,-662.3422,56.29357,-3.3314123,7.426055,-5.2434664,-6.344591,-16.228594,-7.9550047,-12.633658,-5.0674477,-11.765993,-3.1196659,-7.4676695,-2.0315623,-5.178885,-5.569242,-5.093829,-3.3343947,-6.1750054,-4.5961375,-4.0321794,-3.935857,-3.6541142,-0.68582684,-1.6387486,4.2339797,-0.27465567,3.441197,-0.9782747,0.24645725,-2.15839,0.5550747,0.775845,4.768799,5.9669237,7.2845216,4.5538793,1.5032835,-0.20914268,-1.0372508,sad
653,-362.62726,23.691376,-42.622765,-5.0835924,-15.607482,-18.123114,-6.3127685,-13.251151,-14.662585,1.6876359,-13.794039,1.2660916,5.954888,17.732563,13.340893,9.057679,-3.4461825,-6.634863,-3.4513733,2.9183624,3.0388887,-3.8569357,-8.165227,2.049657,4.821495,4.6949677,0.0657243,8.210113,1.5443832,-0.06666831,-4.295163,6.2288465,0.89082813,2.2929327,-0.85832834,3.9906821,-1.3015869,4.2065854,3.9057362,1.6383699,angry
455,-548.96564,56.068176,-7.555799,5.9446707,-9.860128,-8.593628,-20.113256,-17.592033,-19.114979,-0.27623636,-19.864197,-3.6308713,-3.2711549,-8.967836,-3.3485324,-7.5420103,-8.894707,1.41478,-6.873928,0.51815325,-0.6149052,2.166468,-2.405854,5.51351,-0.8837762,5.070264,1.8990042,5.4014306,2.6320832,2.8473368,-1.9097418,-1.2281253,-4.553971,-0.6605107,-3.3320796,-0.7390221,-2.2347999,-1.1959606,-3.2506993,-1.0369365,sad
101,-586.93286,72.11212,-46.314514,17.385065,-1.6618394,-24.819242,-19.713137,-14.798732,-7.5204334,1.6765683,-17.676214,-3.8206668,-5.6866465,-4.610738,-3.1604517,-7.995598,-9.617608,-1.4113939,-7.641242,-4.838198,1.5282815,0.037786614,-1.9968688,1.2992989,-3.0091636,2.9396036,0.8563018,6.8582306,5.3211784,10.936825,7.591914,11.392889,4.203655,8.118966,5.6470566,5.522505,2.1544056,5.023568,5.955277,6.1559396,happy
580,-356.5808,42.152885,-22.820358,3.915394,-3.7037804,-10.333667,-15.979215,-0.7712772,-13.460369,-3.950776,-1.4231678,-2.6706936,-5.991526,0.40507355,-9.715514,-2.0274153,-6.9130363,-3.9751637,-1.306264,-0.18972975,-2.210987,5.8793464,1.6822927,3.7357357,1.0525004,5.345991,-1.3951399,3.8107948,-0.49965274,4.9925876,-0.56744695,3.742638,0.047256075,3.1838322,0.5572656,3.282573,-0.6859221,-0.927935,-1.4663352,-0.04490225,angry
270,-427.25662,54.6053,-13.81554,9.470173,6.646127,-9.302593,-20.060078,-0.9356128,-11.274241,1.7505689,-8.650538,-3.8187768,-0.26850298,-4.0188155,-4.276369,1.9229552,-13.473782,3.3682623,-5.2229667,-0.9151906,-7.312586,-0.548915,-2.9201403,0.85675156,6.34167,13.302947,10.746898,16.831842,5.851616,9.436566,1.9356558,6.5296555,1.3052067,7.4273734,2.9922545,2.2916954,0.001815478,2.0809088,0.8803928,2.2713995,happy
751,-543.0642,53.71678,-12.943015,7.769678,1.929173,-4.187965,0.28114742,-16.130634,-7.820765,1.3879461,-13.484776,-2.0970147,-6.974272,3.6533296,-5.1207256,-1.5706497,-8.7539,2.7644515,0.23765609,7.108782,2.5835571,5.5411477,4.3250103,9.454198,6.8632445,10.767305,7.2401843,11.129731,2.8885283,5.717006,-1.0560939,5.833416,1.5677717,4.232779,0.5136963,3.8384035,0.35581893,1.7349527,-1.0974479,-0.043147177,fear
62,-610.9635,87.705795,-1.3011457,15.8261385,11.002344,2.0120125,0.35873508,1.2931111,-5.155858,-0.73944235,-2.2298706,4.4915695,-1.0718907,3.1532674,0.4967547,1.3963529,-2.3553772,-0.33875588,0.8270115,0.82852566,-3.8829885,2.073436,-5.1144814,0.44367412,-5.2004495,1.3827837,-3.771185,1.6671625,-1.8121629,1.2404004,-1.193986,0.49141014,-0.6141333,0.36564863,-1.3421214,1.7066451,-1.3829362,1.6788529,-1.3480766,1.0429455,neutral
226,-462.6632,52.315197,0.41494387,10.360481,1.227082,0.5268688,-1.9459633,1.6336423,-7.6228027,-1.2714947,0.3950497,1.329983,-2.6644363,1.0277598,-1.2303756,3.4462497,-4.339848,2.4053745,-2.698881,1.5624695,-4.1307755,4.420534,-4.740382,1.5474793,-4.0355487,2.7648225,-2.3930116,5.085962,3.0503778,6.126629,4.862785,10.101884,4.971389,7.26774,3.8161123,4.385563,2.7752345,4.3515053,3.268564,5.6484404,happy
814,-525.9059,53.360535,-11.865095,8.584108,2.2787373,-7.1285005,-8.955904,-10.953813,-14.252949,-5.780435,-5.4367857,-5.3061996,-5.1994896,-1.7568011,-8.557134,2.8588371,-10.362705,-2.148546,-6.5559816,-2.3921027,-8.295361,-3.1491282,-6.436444,-2.7298768,-8.003806,-0.9282922,-8.325035,-1.5393817,-6.9123526,-3.892596,-3.6514206,1.0394632,-0.08981838,6.8463836,5.6554437,8.062706,3.8349833,2.886738,-0.33107615,3.633879,fear
677,-661.3806,53.86618,-10.488203,3.4950714,-0.6122821,-6.8148785,-12.6709175,-7.99589,-8.704918,0.21756111,-11.365064,-2.342715,-10.117697,-2.231009,-7.274738,-3.8427985,-10.808992,-3.2380579,-11.033392,-4.0686626,-2.6619272,3.6481981,2.6046987,10.260391,4.8199615,9.936672,1.7504102,8.8614645,2.8348649,9.391735,1.9801054,7.5943575,3.4674737,7.7743278,2.1382234,3.4618335,-1.1127672,0.6058174,0.15588632,3.8574698,fear
